term,invariant,mean_boot_1,mean_boot_2,sd_boot_1,sd_boot_2,mean_boot_difference,sd_boot_difference,mean_boot_fit,sd_boot_fit,n_boot,mean_random_1,mean_random_2,sd_random_1,sd_random_2,mean_random_difference,sd_random_difference,mean_random_fit,sd_random_fit,n_random,d_boot_low,d_boot,d_boot_high,d_random_low,d_random,d_random_high,type,run_number,computer
lv =~ q3,FALSE,0.508760342970787,0.494030033246088,0.105695250384177,0.108073710834841,0.0147303097246987,0.188092371023293,0.936434857905885,0.0336416578648453,881,0.503788462184298,0.503653861472514,0.0703652934711885,0.0698855766837788,0.000134600711783765,0.0977584453322113,0.947268555976834,0.0305113232393471,737,0.0442917184831077,0.137806704557244,0.231282631703509,-0.100181779894227,0.00191941660364725,0.104019961181324,Invariant,1,computer16
lv =~ q3,TRUE,0.510955138476828,0.530887326512461,0.0991578056529036,0.0939409066273483,-0.0199321880356332,0.167765739466288,0.995414848918956,0.00468280474919605,119,0.514817719336409,0.509704978575903,0.0709897740572838,0.0724805047117246,0.00511274076050634,0.0998289474335632,0.997082965494879,0.00400999565575921,263,-0.46092451788948,-0.206370280589805,0.0486187340492562,-0.0997367597888985,0.0712686255801159,0.242206063840346,Invariant,1,computer16
lv =~ q4,FALSE,0.207333052059625,0.205731662383237,0.0972901068347213,0.0981244837933565,0.0016013896763876,0.162262874803273,0.933823039020813,0.0347431856087964,871,0.209982748670086,0.212032167277356,0.0783159525102393,0.0760095077108937,-0.00204941860727034,0.109258280693875,0.946719271562751,0.0308093905247261,741,-0.0775335382352727,0.016389513945381,0.110307856987698,-0.128381636263336,-0.0265567296629537,0.0752771472983654,Invariant,1,computer16
lv =~ q4,TRUE,0.208570397801928,0.211446104722479,0.105287056082324,0.0925021221096215,-0.00287570692055039,0.168307971845751,0.995498598306235,0.00463201858299529,129,0.218046521417729,0.215313863537961,0.07059484061662,0.075374268963365,0.00273265787976796,0.0976580430924894,0.996826665819496,0.00422496505477747,259,-0.273046613689113,-0.0290179476029744,0.215067360655432,-0.134843457666096,0.0374215372145634,0.209650285758216,Invariant,1,computer16
lv =~ q5,FALSE,0.533788850638062,0.535945025863018,0.0827793673255728,0.0810693713817334,-0.0021561752249569,0.113916545114993,0.932241182555178,0.0356039894436635,887,0.529640095515257,0.525779113757774,0.0794403688319932,0.0821172641951709,0.00386098175748305,0.113363921554098,0.946986450175366,0.0301970913945355,727,-0.119386174022198,-0.0263176613656014,0.0667582761342232,-0.0550331728013689,0.047790398938202,0.150597519811727,Invariant,1,computer16
lv =~ q5,TRUE,0.532805309690584,0.52291674011378,0.0812040325559396,0.0898254193355988,0.00988856957680417,0.119590850638663,0.995390221836913,0.00467616327377198,113,0.537982504028836,0.544221327871705,0.0750672236515536,0.077698218717027,-0.00623882384286829,0.0922691463330915,0.996416412362311,0.00440610667591944,273,-0.14560808375842,0.115489229576871,0.376329311770336,-0.249456436348682,-0.0816663598071438,0.086198700410672,Invariant,1,computer16
lv =~ q1,FALSE,0.564849203208906,0.565085547214689,0.0594627821093623,0.0614513830426764,-0.000236344005782234,0.0684977463703627,0.90100886116129,0.0406537556791771,936,0.568598459507954,0.566618005460529,0.0571947234866998,0.0579872139719028,0.00198045404742512,0.0543136504062264,0.940940694492347,0.02235323295545,510,-0.0945076883673916,-0.00390875706549012,0.0866912192891916,-0.0883677738733766,0.0343874606800108,0.157125809958515,Small Loadings,1,computer16
lv =~ q1,TRUE,0.588100338006545,0.583181457876072,0.0526630376261308,0.0549147736164245,0.00491888013047246,0.0627643278128945,0.980813905537521,0.00884171832786337,64,0.568921368792599,0.570859007981172,0.0545058567210523,0.0539205273114727,-0.00193763918857253,0.0559914830158688,0.988853650036895,0.0102706450194904,490,,,,-0.160958967088854,-0.0357405805311646,0.0894960732056761,Small Loadings,1,computer16
lv =~ q2,FALSE,0.380243604423105,0.377708382642841,0.110758631599038,0.110031893898926,0.00253522178026405,0.192782392297201,0.909096212545603,0.0384777909153376,910,0.372073164954509,0.370458033921058,0.0791743132104952,0.0722756246132989,0.0016151310334509,0.104661079862732,0.940956266148936,0.0220942118515148,502,-0.0689258914856028,0.0229648264225263,0.114849229204169,-0.102413844381293,0.0213068166391043,0.145016847412529,Small Loadings,1,computer16
lv =~ q2,TRUE,0.397283724490398,0.385163779737533,0.104073175385476,0.102260381084978,0.0121199447528648,0.183127161110338,0.981689939580997,0.00959352169227124,90,0.376638149776943,0.380551384888825,0.0754682889561274,0.075205270814354,-0.00391323511188187,0.10786362756724,0.988450469069645,0.0101378055838185,498,,,,-0.176158735838466,-0.0519431432522268,0.0722985660324104,Small Loadings,1,computer16
lv =~ q3,FALSE,0.566452350283252,0.565058238154701,0.076110578816969,0.0766388969318005,0.00139411212855053,0.116811844922657,0.901849350080534,0.0407242087974072,935,0.558291574732497,0.562256977779183,0.0699169301602575,0.0673387778707954,-0.00396540304668554,0.097469486757417,0.940945982908321,0.0218747613098583,506,-0.0723986678027529,0.0182534674253268,0.108900717344157,-0.181004390000751,-0.0577710573477057,0.0654908599826813,Small Loadings,1,computer16
lv =~ q3,TRUE,0.595160440658844,0.572640825061679,0.0640802814157561,0.0761572975267271,0.0225196155971656,0.113359213792746,0.98017020069937,0.00908712290792426,65,0.566504366406419,0.56976071110315,0.0703483424137495,0.0728077812472416,-0.00325634469673141,0.102389477154438,0.988162284337585,0.0106047186183195,494,,,,-0.170201048816191,-0.0454869013542483,0.0792503039060647,Small Loadings,1,computer16
lv =~ q4,FALSE,0.36340607372773,0.365829028001207,0.113360243976713,0.111737989722131,-0.00242295427347665,0.194304658007546,0.91214554090486,0.0365623007288474,901,0.362499844061795,0.359286977341722,0.0760367914050078,0.0820623247438991,0.00321286672007288,0.107160148726737,0.9405183170877,0.0216574972740147,498,-0.113869402182833,-0.0215274132825568,0.0708205547109073,-0.0836164931778211,0.0406142160318161,0.164824502118595,Small Loadings,1,computer16
lv =~ q4,TRUE,0.376428561820515,0.374800788852275,0.112391169673356,0.0975540393367388,0.00162777296823906,0.181808409238858,0.982148583560592,0.00943617931273419,99,0.363491259683105,0.373642361266828,0.0787104820491941,0.0752435902180147,-0.0101511015837235,0.106775568100802,0.988032931590324,0.0105302694213805,502,,,,-0.255651954354032,-0.131838392757412,-0.00795918698604093,Small Loadings,1,computer16
lv =~ q5,FALSE,0.550815733766519,0.549025792006687,0.0703181957953721,0.0722189980261433,0.00178994175983282,0.0998704414263853,0.901580389284242,0.0402528133071022,937,0.545917834780935,0.543872765135876,0.0715437049761069,0.0711274157279901,0.00204506964505921,0.0974601035722239,0.941535240267882,0.0221530044313598,516,-0.065444733372807,0.0251132013455012,0.115664429429855,-0.093367079286014,0.0286681835744951,0.150689532884714,Small Loadings,1,computer16
lv =~ q5,TRUE,0.570573281768437,0.55895069518097,0.0692869418335027,0.0649808354208636,0.0116225865874669,0.100595699827728,0.980410680351568,0.00861609616841483,63,0.547595013696979,0.549513858341894,0.0663167418247704,0.0709860795202827,-0.00191884464491481,0.093228306412618,0.988635517917768,0.010230956304578,484,,,,-0.153924585282592,-0.0279344007701598,0.0980702393352318,Small Loadings,1,computer16
lv =~ q1,FALSE,0.565343333874051,0.55906496416994,0.106796190770985,0.112654831038473,0.00627836970411101,0.201225561126235,0.93782920799468,0.0286973936996905,802,0.581573158664094,0.581500378146349,0.054771191410691,0.0536125163663877,7.27805177451422e-05,0.0543647765280217,0.95815322178153,0.0168122900501509,363,-0.0407063959925805,0.0571984900351411,0.155085532171369,-0.144139712412098,0.00134293909436067,0.14682466331617,Medium Loadings,1,computer16
lv =~ q1,TRUE,0.567970514388395,0.582686976446409,0.108030662145382,0.107220020485311,-0.0147164620580145,0.198211268641069,0.990899805423561,0.00691898479474278,198,0.593754748585898,0.591314263516282,0.0518723289872099,0.0519201427410487,0.00244048506961639,0.0491939409964514,0.994473510312149,0.00677496687600138,637,-0.333865244192011,-0.136736920109323,0.0605644873509724,-0.0628212166645788,0.0470262393799307,0.156855216930299,Medium Loadings,1,computer16
lv =~ q2,FALSE,0.334854371219044,0.324218131792661,0.0823569779248843,0.082859562923919,0.0106362394263832,0.124493553981382,0.93822139373757,0.02843132762705,804,0.333962386892689,0.337169988573219,0.0699459367230613,0.0731089187832359,-0.00320760168052974,0.0962253107668975,0.958393736514893,0.0167758090243999,360,0.0308790821282982,0.128754544311176,0.226590002755398,-0.190923283511547,-0.044833402063641,0.101287687558489,Medium Loadings,1,computer16
lv =~ q2,TRUE,0.326673167583216,0.336443335288361,0.0808365860351645,0.0726102131942979,-0.00977016770514531,0.119966417529783,0.990645237279901,0.00705816735759499,196,0.334233783431631,0.330589621884055,0.0717324201901531,0.0721429004136225,0.00364416154757607,0.101600412758756,0.99446054725698,0.0067192710629551,640,-0.32526594487065,-0.127160133045237,0.0711083389098093,-0.0589358089349021,0.0506570091529882,0.160230016347621,Medium Loadings,1,computer16
lv =~ q3,FALSE,0.585749216454383,0.586397427031914,0.10249359095627,0.105219271080479,-0.00064821057753073,0.185262551262278,0.938303580203004,0.0279443194577774,804,0.596028432173851,0.595460535525857,0.0628572525326288,0.0641220210091465,0.000567896647993989,0.0903419388084573,0.958546940850016,0.0164856778150594,364,-0.103994258249392,-0.00624087279676095,0.091514455482301,-0.136341733022076,0.00894427041006843,0.154224114989581,Medium Loadings,1,computer16
lv =~ q3,TRUE,0.587358045697171,0.587573202774204,0.105970367492545,0.106685114386171,-0.000215157077032681,0.194420295753983,0.990229149209663,0.00698633802064364,196,0.597876822798013,0.601026732279858,0.0610435947367239,0.058798861732662,-0.00314990948184523,0.0853984277832299,0.994284401317063,0.00680698680027276,636,-0.200008530622982,-0.00202351578111484,0.195964092476304,-0.162476267324059,-0.0525582863416776,0.0573803780665643,Medium Loadings,1,computer16
lv =~ q4,FALSE,0.538295602427579,0.536305665382751,0.118557797172281,0.116536565368326,0.00198993704482774,0.212776668421435,0.940604597518015,0.0279338558650985,798,0.56464937538789,0.558113505172695,0.0685747821453313,0.0699311063876706,0.00653587021519504,0.0951605740933622,0.958480430347275,0.0169942256588323,354,-0.0811971299719719,0.0169282111380511,0.115048242872633,-0.053063214603342,0.0943722600129963,0.241740980322938,Medium Loadings,1,computer16
lv =~ q4,TRUE,0.558342511816574,0.547549455778489,0.103815799010454,0.108107029959677,0.0107930560380853,0.190766302668403,0.990780771311994,0.00688063902940117,202,0.562330367010065,0.558082916014652,0.0686531194890875,0.0675417673972231,0.00424745099541258,0.0962330936282254,0.994562395350158,0.00669808256803658,646,-0.0933763728892811,0.101837485557922,0.296924876165784,-0.0467228838242847,0.0623710579681485,0.171440838421708,Medium Loadings,1,computer16
lv =~ q5,FALSE,0.477658154923998,0.470383599617636,0.0984709077706049,0.103214511209065,0.00727455530636179,0.173775785013476,0.938742700574363,0.0284091210311983,803,0.483305589583412,0.482871738958518,0.0726131217644668,0.0670981392334816,0.000433850624894089,0.100428182054237,0.958958071063785,0.01633453972242,362,-0.0257403275446223,0.0721176979712506,0.169953258513576,-0.139479633047031,0.00620584198481417,0.15188702010197,Medium Loadings,1,computer16
lv =~ q5,TRUE,0.467709684347974,0.485008293006111,0.102387925831465,0.104195344889212,-0.0172986086581366,0.179160855329138,0.990631801903546,0.00716404620138198,197,0.491694258270141,0.489667461322465,0.0679481553848018,0.0670595850730358,0.00202679694767543,0.0951326287053937,0.994439904744214,0.00669538370421142,638,-0.365191157850144,-0.167467061187065,0.0304698622641843,-0.0797247475374114,0.0300242496326411,0.139761465760858,Medium Loadings,1,computer16
lv =~ q1,FALSE,0.555723867960021,0.551514618573571,0.10195000163639,0.101656915575079,0.00420924938645032,0.18298224099691,0.852915773194233,0.0390580515048503,1000,0.593515195034537,0.600188760952653,0.0516438492060258,0.048379223174631,-0.00667356591811666,0.0572971671664981,0.949579578316498,0.0142663454900919,96,-0.046320021083246,0.041346778225094,0.129003233237872,,,,Large Loadings,1,computer16
lv =~ q2,FALSE,0.43796841559131,0.437396741601344,0.0715755412524976,0.07164916519049,0.000571673989966026,0.103013161002673,0.860574641097529,0.038430985487505,1000,0.405638334294379,0.416429443790231,0.0624514398704716,0.0681895274506875,-0.0107911094958522,0.0972409046065558,0.949190545526619,0.0134093863576606,91,-0.0796707070125999,0.00798289525087523,0.0956344999347366,,,,Large Loadings,1,computer16
lv =~ q3,FALSE,0.531953225330384,0.535316634393035,0.0748454271653505,0.0757631485274349,-0.00336340906265016,0.107434359035178,0.863812157532185,0.0385046422540617,998,0.504438712813824,0.496146109188738,0.0703594057099763,0.0649011527691031,0.00829260362508601,0.0883068293103026,0.948150299668148,0.0146984916274169,86,-0.132408802493218,-0.0446634145182293,0.043093169559278,,,,Large Loadings,1,computer16
lv =~ q3,TRUE,0.498211250544008,0.439574352581161,,,0.0586368979628473,,0.963597633186314,,1,0.508564904669092,0.509165691210091,0.068986268187247,0.0689721559701754,-0.000600786540999316,0.0977318425106134,0.991104369922469,0.0112148402959489,913,,,,-0.100442361219179,-0.00870967527391336,0.0830253980095217,Large Loadings,1,computer16
lv =~ q4,FALSE,0.51517701581925,0.490016178397089,0.281553563936405,0.280065155944326,0.0251608374221618,0.554277194488104,0.928981782246243,0.0230118124873023,814,0.552781486243636,0.534573504150849,0.0669385294065006,0.0639933576414777,0.0182079820927863,0.0927527553330958,0.949485270239623,0.0141682443129268,81,-0.00761353737128427,0.0896008205279371,0.186787654216185,,,,Large Loadings,1,computer16
lv =~ q4,TRUE,0.499375000003307,0.511944389256568,0.285390389936989,0.279620842590321,-0.0125693892532611,0.559331380226175,0.974532193247437,0.00872053325968696,186,0.546156836700079,0.541167779042224,0.0663898497407948,0.0670326058636352,0.00498905765785554,0.0966219141109942,0.991016693929413,0.0110054234216877,919,-0.247724223314626,-0.0444902092589151,0.158803892149031,-0.0166906498170471,0.074785008920038,0.166240316248911,Large Loadings,1,computer16
lv =~ q5,FALSE,0.535449116297488,0.530721420912535,0.114807247016545,0.118474232372124,0.00472769538495283,0.20692408708907,0.85397529984744,0.0381993682101613,1000,0.531554150703216,0.541248901653696,0.0720290723654924,0.0731341183510169,-0.0096947509504801,0.100653278702559,0.94961716243447,0.0122339847084179,85,-0.0471392247284143,0.0405271041563733,0.128183293734231,,,,Large Loadings,1,computer16
lv ~1,FALSE,-0.140106978711812,-0.139825934731675,0.0951855801969037,0.0917563925177869,-0.000281043980137224,0.125557587602674,0.881628274199609,0.0438848489069738,957,-0.136121664081174,-0.144617160781652,0.0915043114165894,0.089309847639693,0.00849549670047784,0.113033271940368,0.926977255071877,0.0231957763287061,367,-0.0926057192937116,-0.00300624524391736,0.0865940149076928,-0.0508367875842456,0.0939624544464114,0.238697591817802,Small Intercepts,1,computer16
lv ~1,TRUE,-0.162754887799077,-0.171891748398523,0.0731521421167818,0.0957488529663909,0.00913686059944548,0.121414062336205,0.965958116767948,0.00980506517047126,43,-0.141677034297753,-0.140350959219972,0.0892463958683843,0.0894292623180295,-0.00132607507778088,0.111774528606409,0.980925715768809,0.0150842293162448,633,,,,-0.125011416270412,-0.0148433692282009,0.0953305486662229,Small Intercepts,1,computer16
q1 ~1,FALSE,0,0,0,0,0,0,0.881628274199609,0.0438848489069738,957,0,0,0,0,0,0,0.926977255071877,0.0231957763287061,367,,,,,,,Small Intercepts,1,computer16
q1 ~1,TRUE,0,0,0,0,0,0,0.965958116767948,0.00980506517047126,43,0,0,0,0,0,0,0.980925715768809,0.0150842293162448,633,,,,,,,Small Intercepts,1,computer16
q2 ~1,FALSE,0.0158745733017394,0.0132613028486293,0.0803883659431797,0.0822005596247306,0.00261327045311013,0.131334897085486,0.886081968860493,0.0434507187871534,945,0.0190813397811586,0.0171643087974057,0.0633673255685831,0.0657664485301326,0.00191703098375285,0.0857799624386435,0.927638540318695,0.0231456249148439,372,-0.0580332520636176,0.0321437408545021,0.122312222737716,-0.114043965739214,0.0296854984350652,0.173394964351244,Small Intercepts,1,computer16
q2 ~1,TRUE,0.032774627357769,0.0356763151851346,0.0926121288352532,0.0919302668991877,-0.00290168782736563,0.147155655126448,0.968267796171127,0.0110628939286131,55,0.0135735620884889,0.0220735289772042,0.0672479315910602,0.065256484335313,-0.00849996688871523,0.0891726260097604,0.981208350723932,0.0148292140591138,628,,,,-0.238978130505992,-0.128282623753346,-0.0175360723560792,Small Intercepts,1,computer16
q3 ~1,FALSE,0.0456066207162857,0.0464566095294178,0.0729972884698991,0.072556303794994,-0.00084998881313208,0.111736523738587,0.884044081026955,0.0427841296095129,953,0.0521669535973498,0.0489911131794379,0.0624859982134599,0.0654067836623266,0.00317584041791183,0.0842554826245339,0.927696256750427,0.0231324243244789,373,-0.101466229245436,-0.0116793395320203,0.0781106169859922,-0.0939064379803115,0.0496511608215801,0.193175407253004,Small Intercepts,1,computer16
